id,gender,age
15263,1,45
7.22E+04,1,35
1c5606,1,43
0dd5ab,2,1
06b411,2,20
078ad1,1,29
02ce40,1,27
12a5ba,1,24
53940,1,61
0c832c,2,59
0ab218,1,21
142245,2,51
0b25b3,2,31
1bb259,1,82
0e55ec,2,53
0d1ff2,2,7
139da6,1,24
14f1d9,1,7
0ee115,1,35
28467,1,61
18d9a4,1,52
10bc4e,1,34
18aa25,1,39
00826a,1,1
1439d0,2,41
05639e,1,33
0ba9fb,1,28
122c2a,2,40
00519f,1,12
0c7136,2,60
09faaf,1,27
0af19f,2,5
0380c7,1,66
029f1c,2,36
12fc6f,1,24
04cc28,1,29
05013d,2,37
1191cd,2,31
1943b8,1,31
0e0a29,2,47
08b3e3,2,35
0fc013,2,34
0ddcdf,1,76
1aff9d,1,51
0ec95c,1,50
0ec9cd,2,48
190738,2,55
12606c,2,39
11f9b5,1,37
04c452,2,16
18ab78,2,70
0bfe25,2,46
148de5,1,20
1b10a0,2,23
111e1e,2,33
1e43e9,2,67
12cce1,2,37
1b5eae,2,51
06c3e3,1,42
19f223,2,7
1e2e00,2,41
00fca7,1,80
0ac0c4,1,37
09cffb,2,36
1.12E+21,1,39
04b966,1,28
0dce84,2,56
1cf3a5,1,48
047fad,1,42
05722b,1,41
0d8a75,1,47
10429f,1,47
19638d,1,52
1cd74f,2,36
1cf9f6,2,44
169fb7,1,73
132ea4,1,71
063ef8,2,59
0e606e,2,73
03bd24,2,29
152416,1,21
186f76,1,46
19ec29,1,50
177249,1,41
0f68d5,1,31
0fc82d,2,31
07588b,2,22
171804,2,32
13f248,2,39
134f9f,1,56
17c8ee,1,33
1c5035,1,60
12893d,1,35
107821,1,47
11d7a1,1,31
0f0c5e,1,57
1a05f8,2,45
1b93a2,1,52
17ff19,2,1
0982a0,1,47
0190db,2,57
01b629,2,24
074f95,1,34
15ae6f,1,52
1c2598,2,49
16d074,2,45
0cb456,2,42
08c5ab,2,65
12bfd3,2,49
00f08f,1,22
0d811b,2,42
073a82,2,78
1c811d,1,46
1afdaf,1,35
0234b5,1,37
136133,1,43
1646ee,1,67
85368,2,47
1b1ad6,1,19
114c96,2,43
1195d0,1,38
15e93b,1,42
0d8077,2,31
0bfec4,1,35
148bfe,2,5
34232,1,53
19fea6,2,72
0e8eae,2,64
19121c,1,22
13e8ce,1,31
0fbdf2,1,74
145fe1,2,61
104014,2,59
0a5103,2,27
17b503,1,60
0db999,1,61
0abac2,2,36
06d77b,1,69
10b873,2,28
07ba7c,2,33
08a2b4,2,63
0fb639,2,33
186314,2,47
165323,1,25
1ad309,1,4
0d329a,2,27
0b9f85,2,32
08dbf2,2,24
114220,2,3
14a5af,1,36
175d75,2,39
10ec00,2,56
026ac2,2,30
13f25f,2,42
05dc8a,2,61
05b7bd,1,78
18f34e,1,51
19bfa2,2,36
049c95,2,30
18aea2,2,37
096d6e,1,29
02165a,2,36
1b7120,2,25
06ee50,1,24
1d419c,2,47
0a5a61,1,29
110211,1,16
12fc2f,1,0
0b8cd6,1,26
0f5fbe,1,25
1c9fad,1,26
1abc8c,1,19
1a9798,2,33
194b33,2,54
94716,1,31
05281c,2,3
17dfe0,2,28
0881d8,1,47
06f125,2,65
00b5cb,2,36
1b1b6f,2,52
1962ca,2,29
11c87f,2,63
120aaa,2,42
1c3d0e,2,56
1d822e,1,56
1872f4,2,44
1e2223,1,31
09c58f,2,28
175466,2,82
146cce,1,71
17bb7f,1,43
031ea9,1,28
1ca021,2,31
05441b,2,1
0c0ad8,2,61
0b3881,2,39
1e414f,2,50
0362f1,1,48
0d3c97,1,39
1dbcc5,2,58
56970,2,27
06125d,1,46
16135f,2,26
162fdc,2,55
0f8ed0,1,33
197b56,1,29
0ad5ec,2,37
0bf2a4,2,26
0d3f99,2,27
1dbcd6,1,28
11afea,2,78
16dfc1,2,49
08bc6e,2,6
15f733,1,52
16c046,2,62
149bd7,1,51
1708ff,2,40
0781de,2,48
1852c0,2,82
003a00,2,0
11e745,1,16
0784a3,2,22
82825,2,64
0d5543,1,35
00a451,2,28
90558,2,58
0e91a2,1,36
1b980c,1,25
0c2ba4,2,45
12ba5e,2,20
00e988,1,65
03b7e9,2,80
0583a9,1,32
16144c,2,32
2.40E+77,1,41
1d2df0,1,25
78276,2,40
0cfe58,2,34
03e75a,1,20
0e7ab3,1,34
15a1c9,1,39
35128,2,47
045a7b,2,22
08321e,1,46
1545cb,2,38
114b18,1,45
1ae9e0,1,73
0c7923,2,32
110a47,2,27
05b394,2,30
135aed,2,79
0a103f,2,58
0f6a9e,1,19
8.50E+08,2,6
1.33E+05,1,44
01e51b,1,49
0daf43,2,22
1b17ba,2,62
63668,1,50
153d89,2,63
193976,1,61
1acdc7,2,41
07fd5a,2,47
0c3fc2,1,41
0fe6a1,2,19
05ec01,1,45
14948a,1,52
1c68c3,2,42
0bf2db,2,63
1e0cae,1,30
05803e,2,60
171330,2,49
09bc5b,1,45
0cacb3,2,45
0f46a3,1,31
105f6d,2,39
1.43E+51,2,16
0f293a,1,42
08edbc,2,16
14a82d,2,20
116ec1,1,55
0fdf43,1,26
142b28,2,24
59915,1,55
0872fd,2,51
12f17b,1,23
183555,2,36
03918e,1,47
18d39a,1,39
062f95,2,15
12a242,1,34
13b72b,1,27
09aa11,2,28
1c1096,2,47
09ca2d,2,60
1ced2a,1,61
15fe35,2,79
0a5afb,2,33
171a53,2,27
095ff2,1,25
03e41e,1,39
041b55,1,51
99546,2,46
1153ca,1,54
0b3557,2,40
0186d5,2,39
189a6c,1,36
1.70E+38,1,0
15e8b8,1,45
124b5a,2,23
1670f0,1,39
0ce622,1,37
17e7c4,2,71
0add29,2,45
1bba8c,2,58
038fd0,2,66
01c229,1,64
14a503,1,6
0a42bf,1,6
38807,1,63
1b7617,1,23
03727d,1,28
00d075,1,34
16c288,1,20
095bc3,2,24
0903b3,1,31
0ac460,2,33
1354ee,1,45
077b2f,2,57
152fe8,2,44
0d161e,2,33
00014e,1,71
69627,2,26
061f94,1,18
1d9fb1,1,51
041af9,1,48
0658ae,2,56
1b328c,1,54
003a24,2,22
18a29b,2,39
0be147,1,27
11010d,1,16
45615,2,20
12940e,1,28
07794b,2,42
0f1b8a,1,27
1db75d,1,25
0a6277,2,64
171fc1,2,68
1bac4a,2,70
013b8d,1,47
185b85,1,26
143ef7,1,26
162dbf,1,26
120587,2,69
0d94b1,2,38
1827b3,2,31
02505d,1,38
1cedcd,1,36
09de37,2,35
1c3d00,1,44
11f22e,1,33
0e63d3,2,39
1201da,1,72
0dfdbe,1,37
06f815,2,46
0adcb6,1,36
90199,1,25
86704,1,3
21172,1,35
18f7a1,1,36
046ca6,2,21
1b8577,2,50
02745c,1,33
07d991,1,53
1d27d1,2,22
087d81,1,56
1b59ef,2,44
1e4615,2,6
170b0b,2,32
80727,2,41
6616,1,27
04d737,2,27
03c256,1,56
05fc7e,2,27
18033e,1,42
0e4ed0,1,29
0d5a4e,1,44
151028,2,41
0d8d77,2,85
019e1b,1,67
157e2a,2,48
146bb0,1,32
135030,2,57
05fdef,2,21
0c44a0,1,48
110b0f,1,56
05e507,1,63
0be36a,1,49
0879df,2,33
0ca2f6,2,68
1dc870,1,38
08a45c,2,41
1a6595,2,18
0a7c7b,1,53
14d0a3,2,28
0c0bf0,1,59
11e8a9,1,16
0651ec,2,39
6.11E+06,1,36
1dc009,2,31
18e79e,2,29
15eb39,2,39
096af8,1,84
05fc0f,2,49
062b48,2,39
03521d,2,56
03ddd6,1,20
06e77e,2,34
1.90E+04,2,47
09fca8,2,31
049ac6,2,32
1756,1,24
000ca7,2,35
1a6a13,2,51
12afa2,1,26
189b6f,1,21
1816f2,1,45
05e565,2,23
0c7bed,2,52
1a7a1a,2,2
01c39e,1,44
1dd893,1,49
174c5f,1,58
48368,2,32
04d688,1,68
0e8b8f,1,12
16e52d,2,43
08ef68,1,40
1654bd,2,66
0565c3,2,52
16e9fc,2,44
40235,1,51
0f3566,2,54
08c69a,2,72
994,1,28
078b5e,1,35
1894ce,2,36
00a194,1,51
1a4f1e,2,59
134c5a,1,49
14b039,1,41
04dc40,1,56
0bb3ac,2,53
1adce6,1,54
0e72e5,1,48
1cac06,2,49
0fed25,1,54
0414ea,2,36
08f454,1,27
0e7c32,1,16
0cbb6d,2,48
0b9cd2,1,60
1c5269,1,23
0b847e,1,51
0775cc,2,42
12aba3,1,24
11cc01,2,29
1106f3,2,23
07a8c6,1,36
6.42E+08,1,63
080f1f,1,37
0df546,1,49
08a3c9,1,51
0bb003,2,51
101d6e,1,28
05449d,1,29
0925fa,1,75
1af16f,1,28
0f89c1,1,44
08b9db,1,54
04c100,2,69
1865ec,1,59
04e1d9,2,34
10d81e,2,37
10b5bc,1,47
090d81,1,41
136821,1,37
0931d6,1,9
0ea1a4,1,61
0a4c58,1,27
1c139f,1,25
8708,1,21
0505d6,2,39
12f35f,1,55
12b58e,2,27
1346fc,1,27
0a4655,2,33
1.03E+64,1,53
0ebefe,2,27
146b3d,1,4
0f70d8,2,40
1905c6,2,70
0c191f,1,27
130f94,2,46
09ab1c,1,53
03eac5,1,22
1b46a0,2,68
106a9e,2,31
014c0e,2,35
0c03fd,2,23
15ba13,1,66
156862,1,25
005c55,2,46
0a6c41,2,44
0e2976,2,67
1242be,1,33
1adba8,2,22
19a12d,1,24
1e6cad,1,63
1de683,1,70
147b00,2,38
0b3f14,2,53
0fdc67,2,43
11f2ee,1,86
0c42fd,1,77
145a05,2,51
167872,2,33
0bf18a,1,30
1ab0dc,1,30
17470e,2,30
1073bf,1,27
0df8d0,2,64
114da3,1,1
01463e,2,35
04edff,2,41
076eb3,1,55
05c7c8,2,28
11ee85,1,66
034bf9,1,3
26606,2,12
10ce0d,1,40
1a89fb,1,41
1.00E+105,1,33
138473,2,51
0b2b51,1,19
117fd5,2,38
148dfe,1,29
13eb00,1,40
1918b0,2,9
030da9,2,16
13bdb8,1,33
0f7432,2,35
19dcfc,1,51
01bc5f,1,20
15de5a,1,44
1e0fff,2,59
179f14,1,38
0640cb,2,29
085ad8,2,51
0bdc30,2,43
0c1558,2,53
02baca,2,54
1c0c30,2,46
1705d3,2,51
079d53,1,47
0d3ace,2,33
16d2a8,2,32
0d7650,2,35
09ec09,2,40
09f17c,2,51
0895a1,1,47
031b0c,2,28
0a6e3b,1,16
169ce5,1,30
07a3cc,1,47
1c269c,1,22
178217,1,45
1bf6a4,1,53
1bf56a,2,38
06b725,1,44
39233,1,77
01f190,1,63
1cd577,1,25
157595,2,34
0f4fa2,2,52
182308,1,77
09202a,2,59
0c1601,2,56
02254e,1,59
196044,2,57
1cdc4a,1,47
05ecea,1,37
0669fd,2,52
0d64e8,2,62
16b31a,1,31
08ff68,1,34
0a5a23,1,29
0e939a,2,51
12a80e,1,35
161378,1,81
0d534a,1,78
158331,2,37
1e1f88,2,28
166175,2,33
127b2f,1,50
1c21f0,2,4
04e95f,2,33
0cc140,1,61
1c26f1,2,31
1be69b,1,13
0ccf7e,2,1
04b659,2,29
12f77b,2,37
05dd05,1,56
084cac,2,31
182f3c,2,35
0eb569,1,1
0cbecf,1,21
1ab783,1,67
0f4fdd,1,26
0faabb,1,37
05a7db,2,30
00af09,1,49
45375,1,37
0e3493,2,36
0148c1,2,56
03a1de,2,32
0a6434,1,24
1b6e53,1,67
07f7bf,2,43
0c5d4d,2,77
1bcb4e,2,77
12416f,1,56
12988d,2,52
1a1f4e,1,27
1c05d2,2,34
02b1c1,2,68
17dfd1,1,53
118579,1,28
144d35,2,32
98005,2,16
193721,2,79
0038bc,2,37
1d6d84,1,52
0544ce,2,53
15b597,2,38
0ecc0e,1,44
1c6338,2,53
1d7bba,2,35
161039,1,58
16cf4a,1,38
10bab2,2,68
19ff91,1,48
043c67,1,26
01500d,1,35
1563bd,1,38
1d5837,2,49
06c386,2,23
0958b5,2,26
0e7f5d,2,22
09c7fe,2,19
1a281e,2,45
10793e,2,41
0511c5,1,22
0ffa05,1,59
005d52,1,40
1618b8,1,16
03fef7,1,72
0198f8,1,57
156c3a,2,31
01f5bd,1,33
19429f,2,40
1d0172,1,69
1.87E+39,2,65
011d07,1,51
17a8a8,1,55
1bfc1a,2,31
1e62a4,1,50
16f85e,1,58
0d4c31,2,46
02785a,1,32
0f4c70,1,32
06bb53,2,35
12a0c3,1,34
04a70d,2,78
0927a4,1,52
10b2e4,1,13
016a92,1,37
0ee939,1,38
18adbc,1,47
055c4f,2,31
1.80E+103,2,54
0a8efa,2,41
1c1f85,2,25
1e5fa5,1,51
1d3f89,2,25
12484e,1,29
0cec2e,2,59
0759ea,1,1
19ecd3,1,1
0bf93b,1,52
0645c1,1,44
02186f,1,39
17e7e3,2,28
0fdc9c,1,41
1e764a,2,22
0a4b38,2,25
00d9d6,1,48
0a2f14,1,33
12a103,2,68
12dc0b,2,2
103c5a,1,1
0cbd2c,2,62
13cc9a,2,35
12b896,1,27
04212a,1,39
042a6d,1,48
15de28,1,34
13a547,1,28
17eb00,1,47
02ed5a,2,72
0546cb,2,16
08fa9b,1,55
1cc8e6,2,57
1552c5,1,49
073bd2,2,34
0a477b,1,77
0487af,2,56
0c299d,2,70
1adc81,1,5
091d9f,2,45
07d972,2,57
1.85E+50,2,27
128491,2,58
0482b4,1,83
1572a0,2,52
10095c,2,0
08547c,1,30
1aa68b,2,20
096e2e,2,34
0aface,2,27
07d460,2,29
0d6c5d,1,65
0123bc,1,76
0acd66,1,44
1b1a86,2,52
0c5093,1,54
13f97e,2,75
187a67,1,0
1c96d8,1,24
53142,2,78
186d9b,2,42
82737,2,46
1a5bb2,1,30
0a269a,1,44
15480e,1,6
0813eb,2,26
193fd4,1,39
0c1b77,1,26
1.93E+17,2,83
11e590,1,23
1b2852,1,69
1d4733,1,62
1794d9,2,47
1d0e02,2,52
175be8,2,47
02315a,1,31
6.24E+02,2,34
12f790,1,44
1d28c8,1,38
03876b,1,35
1e2eed,2,44
04156f,2,52
1bc6a4,2,52
017b7a,1,35
0ff4b4,2,29
0e9c24,2,33
1ac1af,1,23
16a2a5,1,57
09e4fb,1,41
06d279,1,65
0cbcd7,2,30
1c07ad,2,63
12cd8d,2,30
06159e,1,48
0c58c2,2,25
0470ce,1,35
1e55c4,1,48
007d2d,2,25
139ca0,2,47
0375b2,1,24
11ceca,2,38
0bba20,2,42
1a5dcb,2,52
1.71E+100,1,51
158e7a,1,63
1b372e,2,57
0da0ea,1,24
0c8e14,1,27
158c2d,2,60
19d27b,1,33
0ffc5d,2,41
14441a,2,71
0adfc1,2,53
1677f1,2,43
11084e,2,28
1ad843,1,36
0c1960,1,21
08cd20,2,55
1be285,2,51
01da30,2,59
075a67,2,61
144068,2,46
1051ba,2,30
0d6bbe,1,51
167336,2,25
18d395,2,74
07ee14,1,58
110ce7,1,47
1cef1a,1,28
0e0412,2,35
1344b8,2,57
130f83,1,54
0768b1,2,47
0bf015,1,89
11df75,1,38
0aad58,1,47
19351c,2,66
1d506d,2,48
03be4a,2,33
162791,2,46
0f5b3a,2,1
050c8a,1,64
0de870,2,25
0a9aa1,2,20
199c4c,1,34
1bd9d3,2,31
1.99E+16,2,2
0ce6f8,2,30
1a207b,1,21
0b2180,1,54
1a674f,1,30
10849e,1,28
104602,2,32
0792f3,1,48
0ead5f,1,43
155e0b,2,73
0f329a,1,71
1c638d,1,32
75128,1,33
0200ea,1,61
15489,1,35
19427c,2,47
021f8e,1,27
0d54d2,2,33
70199,2,27
1121c3,2,52
0cb247,1,32
0a4772,1,29
0cc1dd,2,28
1b864d,2,27
024ebc,1,68
0983c0,2,41
1.97E+11,2,27
18c329,2,67
103787,2,75
0a9c20,1,55
0726ba,1,54
76648,1,48
0649d4,1,68
0fcdc1,2,21
07f4dc,2,43
0fd7fa,2,48
1c9ada,2,27
0ae4b7,2,56
1d77de,2,24
111348,1,23
198453,1,38
09b857,2,81
1bad03,2,30
05a1d6,1,42
0492d6,2,63
9.57E+09,2,31
120f48,1,70
0411ad,2,47
0f3af7,1,31
01ce51,1,5
09bb47,1,1
18bbeb,1,23
109ee2,1,69
151d57,2,52
0d3c51,1,54
0d1d24,2,36
1021aa,1,74
1d3ad1,1,59
15bd1a,1,26
14648e,2,30
1a0e2e,2,30
14bac8,2,27
010bf9,1,54
0e6a23,2,46
135b47,2,20
03bcd1,2,32
02edf2,2,72
13500a,1,56
1676bb,2,27
0d7621,1,78
0eddbf,1,22
1506b9,1,67
1a8a91,1,56
1698ce,2,38
1c010c,2,71
0c1c6a,2,38
029e6f,2,52
0da0ba,2,91
100515,2,43
0a13a2,2,68
0a726e,1,68
0c9aa1,1,4
0871db,1,44
08fa0d,2,56
0ec07f,1,45
0a9bbd,1,52
18c0f2,1,29
18cd78,2,35
1c169c,1,2
1e6734,1,14
1d7afa,2,39
13024a,2,45
167ded,1,34
111786,1,17
39319,2,35
1278ae,1,42
19f35f,1,60
0a64d6,1,45
0a8313,2,57
0b219e,1,64
120e4b,1,29
09211b,1,23
1bfd02,2,25
1d4e0f,2,29
0c906c,2,40
1c33f5,1,29
05d840,2,57
04b16a,1,33
0a0953,2,62
13edc8,2,26
0f037c,2,26
1a2d84,2,21
0189b0,2,39
176d96,1,24
0a2535,1,34
0bc5e9,2,27
1bb116,2,23
18a685,1,28
0772bf,2,66
14f83a,1,46
13c7d0,1,63
18476a,1,44
04b538,1,23
1b29c9,1,22
1d531d,1,47
19b5ec,1,68
0e76ab,1,42
145abd,1,58
08de3d,1,51
0b79b9,2,61
0bc689,1,36
0c3978,1,22
048ee1,2,29
1814aa,1,27
195bb0,2,62
13f02d,1,26
090e6e,1,26
107fd1,2,22
1d0a6a,1,29
0fcee1,1,42
0cd856,2,14
081f6e,1,32
1b6004,2,54
1abd1c,2,36
0db7db,2,42
1dd634,2,37
063d34,1,40
1ac1a4,2,39
113234,2,43
048c4a,2,30
10fc0b,2,33
11f985,1,39
0ba1ea,2,53
10a482,1,37
0925de,2,35
059fc5,1,42
1e3cde,1,0
07b5e2,1,47
0b5fbd,2,36
021aa6,2,69
16bd92,1,37
189758,1,29
10126a,1,75
96911,2,31
1d8b54,1,11
01cc4a,1,18
113149,1,14
1c7bfc,1,42
00dca4,2,47
29880,2,58
1d1973,1,41
0d7ec3,2,15
1.96E+10,2,0
1d56c7,2,63
160fee,2,53
052fdc,1,27
19be05,1,53
14a956,1,30
6.34E+02,2,34
1d2a1b,1,39
19d8a8,2,24
186016,2,5
16b7d6,1,22
12031a,2,56
15697,2,26
1601fd,1,34
109072,2,53
009ab7,2,74
1b0134,2,44
1e1420,1,37
0c59ea,2,27
0d44c5,1,45
185198,2,11
055ead,1,34
1bcdcd,1,30
1.83E+03,2,40
0acba5,2,41
145d7c,2,30
0fccf1,1,42
031d59,2,7
05a3fc,1,37
0b58ae,2,23
1bd7f6,1,73
12a4c4,1,68
0e0d79,1,38
1a644c,1,2
0f7e0b,1,19
1a7c56,1,14
54210,2,50
060a33,2,42
092d89,1,60
121338,1,28
1c15fa,2,27
1e23b7,2,80
15e314,1,27
141238,1,52
89614,1,44
19498d,2,41
02e57a,1,31
9.00E+232,1,67
0adc5d,1,46
0c5af1,1,34
014a54,1,36
1bd007,1,43
01a765,1,32
1e5768,1,25
18f47c,2,48
04cb41,2,48
07b7c0,1,49
1bd7bc,2,14
0e31a0,1,82
03c451,2,54
075f15,1,1
1b7028,1,35
1b053c,2,2
1ba311,1,77
1c8be6,2,61
03c076,2,2
1a017a,2,23
02a7c6,2,1
50244,1,57
0f6a27,1,73
194982,2,2
175102,2,40
04e1d0,1,34
19565f,2,74
13d62f,2,29
1d677e,2,46
1bb3b0,2,35
02df57,1,21
169316,2,44
1e121f,2,35
0dfe23,2,40
0b1e42,1,39
15f6c1,2,41
0cf341,1,41
0334ed,2,33
189e9e,2,39
0647ef,2,63
173408,1,32
0b9a1a,1,66
10fbf7,2,45
13d962,1,34
0c0aac,1,25
132626,2,26
06626f,2,84
0a1c06,1,58
00e03d,1,16
165744,1,28
0db171,1,63
0e735c,1,16
10127c,1,49
1a2d5b,1,22
0da044,1,25
1474d3,1,5
120731,1,49
0e6d8d,2,53
0f6419,1,79
12cff3,1,23
0b2a15,2,28
1d327c,2,51
04902e,2,58
0c2355,1,36
04624f,1,63
0ebef7,1,46
0b7d90,2,23
09c845,1,25
194bbc,1,28
0f8a97,1,74
159427,1,74
1ab617,1,30
044d5c,1,38
18e27d,2,39
02884c,2,0
09b914,1,62
04c369,2,81
070d02,2,19
0be55f,2,1
11a0ea,1,55
1e20b6,1,51
0b11b6,2,71
121fb5,2,29
0ef7bd,1,70
37508,2,56
186333,1,64
1a2b09,1,71
04aafb,1,33
1c0096,2,23
095a04,2,30
0adb13,1,66
1ade38,1,47
0128b3,2,39
19787c,2,36
04f777,2,51
10c5cc,1,44
0fac13,2,23
1dd55d,1,59
154288,2,30
03b55e,1,42
1a192a,1,30
1756d8,2,42
12fc3c,1,27
11b2db,1,23
0d403d,2,43
1c6712,2,48
014c20,2,38
12be3f,1,57
02b302,1,28
12900,1,42
1172f3,1,34
0497b7,2,32
18fe15,2,41
01e8c5,2,50
1a6583,2,82
0da17b,2,62
17983,1,25
09b5e0,1,24
1c95d7,1,54
125a8a,1,27
0f2f34,1,57
0fed12,2,31
06411f,2,77
0241d6,2,37
14718b,1,37
10add8,1,57
1381a9,2,43
194071,2,43
015d2a,2,29
0a681f,1,39
045c8c,2,68
0a686d,2,35
112add,1,68
0fd871,2,45
0c14d8,1,5
0b9ed0,1,45
015cc0,1,79
1c2381,2,69
15b3fc,2,69
0cebb4,1,46
007f48,2,47
192ce5,2,31
024a55,1,66
0b92c9,1,36
10abb3,2,25
94706,2,17
52121,2,2
154866,2,48
102cab,2,11
1cb895,2,62
1d47f5,1,40
193a9a,1,59
01392a,2,57
1b3aba,1,60
082b66,2,24
02edd4,1,30
09b217,2,34
136220,2,54
1a0668,1,41
0c2d80,2,40
06a1af,1,10
04ce20,2,6
0b416b,2,30
0cc5d8,2,39
048d4c,1,2
17b892,1,33
159c9c,1,0
0e7a26,1,25
16bf3d,2,71
0ad9f3,1,62
065a98,1,43
1e15d8,1,17
0e2f29,2,40
04a3ae,1,50
028f42,1,91
0b288c,2,1
07f0a0,1,32
6.00E+94,1,47
095dee,1,6
08c921,1,0
0e97db,1,17
14377a,2,78
0ddc09,2,34
120f8b,1,20
06b504,2,63
07f89f,2,31
0357f7,2,67
1c9ef9,2,89
00fb42,2,50
1709a8,2,31
1930f1,1,58
1e41a1,2,36
0327d7,1,46
059a2d,2,32
086ac2,1,36
1a64c2,2,74
1d6b01,1,47
17b1f6,1,28
14db39,1,37
04472b,2,55
08c7df,1,47
04ad13,2,46
12d246,1,38
12cb0f,2,63
9.47E+10,2,62
5.72E+06,1,53
89944,1,24
129760,2,53
0d7ff8,2,54
1bcfc0,2,42
12c93f,2,80
1c9b44,2,23
1a7a44,2,43
0b1f7b,2,22
1adf7f,1,46
191772,2,40
0cb0f3,2,45
0b4fff,2,50
1acb01,2,15
11b389,2,30
07585c,2,62
06e5a7,2,30
101bb9,1,43
0de05c,2,25
03ce7d,2,71
0a173b,2,61
15f380,2,81
139085,1,23
0ff51d,2,30
0fd61a,1,52
1cce5b,2,63
1cfe6d,2,46
8.01E+07,1,24
10a0fa,2,60
110ba5,2,37
193bf4,1,52
0f563f,2,48
0102fc,2,62
00f3e9,2,27
092fba,2,53
1cb6ab,1,50
160ab6,2,36
19bb70,1,42
1b21ca,1,39
18232d,1,33
4468,1,55
1b3113,2,37
1c4a6e,2,60
113b63,2,28
15d5b3,2,54
097aa6,2,55
0a7fa7,2,71
0ca551,1,31
27687,1,37
14b0a4,2,36
14a154,2,31
1a1901,2,77
6.80E+62,2,53
06a5f0,2,11
12667d,1,33
11e81c,2,27
8823,1,35
15210,2,36
94747,2,7
160233,2,50
16d428,2,36
0df443,2,51
11ba9f,2,57
0b78fe,2,42
122456,1,80
84339,1,77
0d5a07,2,46
137672,2,66
0bdd1a,1,62
0e200e,1,44
1cea2f,1,57
0279b0,2,54
02765e,1,39
0f6e06,2,26
0faf04,1,37
044acc,1,44
151962,2,47
16a8fc,2,89
06a15d,1,43
13289f,1,33
0e63ba,1,58
0b0cd7,1,46
0420b6,2,63
0902dc,1,51
0b23c7,1,45
1dd878,1,35
199123,1,40
198cce,2,59
0ae513,2,1
07a902,2,51
188710,1,36
015d0d,2,47
1a40b4,2,32
00f15d,2,60
0f817f,1,67
1111b8,2,39
13048b,2,55
17e7c2,1,25
08bd4d,2,22
0c8b12,1,41
1b5da9,2,1
06ae00,2,35
07ae92,1,38
34503,1,43
0a3c3d,1,52
12ce8e,1,36
197fbe,1,46
1745b8,2,30
18b4b2,2,72
0df54f,2,54
07260a,2,52
1.80E+12,2,50
018f52,1,80
17f003,1,15
025df5,1,36
0ac5b9,1,74
39380,1,27
038f72,1,98
1be020,1,98
02afa9,2,61
02d70a,2,32
0b8c40,1,36
0acb99,1,32
15cde6,2,53
1c1cfb,2,54
10da9c,2,36
1d42db,1,61
1b979a,1,32
0d7a27,2,52
1cc426,1,89
1a48b4,1,20
1b1ea8,1,27
0835d5,2,61
1e3108,2,80
160d7e,1,34
038d2a,1,23
117edc,1,65
0703b5,1,3
06d789,1,51
77024,2,25
78719,1,65
0dd187,1,33
0e7fbb,2,29
144382,1,35
0b1532,1,34
0e585f,2,54
0fa20e,1,3
1b4491,2,9
1b3402,1,31
0886ed,2,38
128093,2,26
14875,2,61
16aa77,1,57
0bb546,1,19
12076,1,33
0c6640,1,75
03530f,2,29
13015,1,27
16e60c,1,0
168299,2,31
04a9a1,2,72
0ebf20,1,69
0f9690,1,33
073bca,2,44
141930,2,86
198d53,1,30
15628a,2,29
16873f,1,23
001ab2,2,42
02ed41,1,22
10e27b,1,43
0dcff1,1,2
0144f8,1,4
12dcf5,2,44
0f2847,1,50
1440d5,1,43
1e1014,1,90
04f66d,2,29
0a5e66,2,28
09497d,1,25
1d0476,1,49
1c15b4,2,28
0ec80d,2,11
0854a4,1,38
0e617f,1,35
0ca805,1,46
1ace7b,1,46
99786,2,35
0e7c88,1,95
1c03a5,2,39
04b084,2,30
0d00a5,1,46
195ac7,1,37
1d2b5f,2,31
0763ba,2,91
0edac2,1,35
18b102,2,61
175f32,1,72
0f2b05,2,68
0dce6a,2,35
1d699c,2,28
18acae,2,64
113c70,2,34
129b80,1,23
00fc3d,2,8
090d0b,2,54
089d09,1,18
1a8a1c,1,25
1e5454,1,22
1d451d,1,34
0dedc5,2,77
148e9d,2,45
14921f,2,5
11ea3d,2,43
1146db,1,33
1480f2,2,52
06e8f0,2,60
16c889,2,69
15d641,1,30
0a6aff,2,56
18d178,1,59
03110e,1,40
0edfbf,2,33
133c59,1,25
18d1bd,1,30
102d6b,1,70
0f1a76,2,89
0ff8ca,1,27
0df4fe,2,33
1af2c6,1,29
140a20,2,33
13397e,1,47
0c201a,2,59
1a2278,2,41
0627a2,2,37
128d41,2,61
10f859,2,33
02dc18,2,40
19513b,2,63
13403,1,64
1667f1,1,82
0c5a18,2,31
0cdcf7,2,36
0cf1be,2,41
08497b,1,25
1504ae,1,24
0ad9ce,2,56
36926,1,27
158d5d,2,70
0adf3a,1,58
1cf09a,2,49
0d7884,1,40
12261e,2,25
1ce09e,2,60
1c7786,1,23
178d33,1,50
0a186f,2,3
1a23af,2,15
1204a2,1,12
08aa92,1,29
5.06E+05,2,46
072b1a,1,52
0d14e9,1,23
0b2d0e,2,52
1cac24,2,37
0ae534,1,64
037d96,1,26
1e4165,1,62
1d637e,1,34
0d4169,1,49
0ec241,2,78
1b80b6,2,60
1c4e99,2,19
0cade0,1,43
193053,2,59
0d99a6,1,54
13c76f,2,37
113ffd,2,43
0b5e90,1,37
12d5e7,1,11
19ec05,1,24
192106,1,35
0c498d,2,30
1d1434,1,52
